feature_value_1,feature_value_2,class
1,2.1474959174136767,2
1,1.8653248237048448,2
0,1.9661605564853597,2
0,2.8922112648600553,2
0,0.6736304239928735,2
1,-0.3614317191588101,2
1,0.004222140727294654,2
1,-0.7848594817277068,1
1,-0.9047851702879299,2
0,-2.252367500723897,2
1,1.3719691231736197,2
1,-0.895174625295514,2
1,0.32407349879331354,1
1,4.674235664363815,2
0,2.2377676783963945,2
1,0.7901605634764745,1
0,-0.11313006707265183,1
1,-0.0010699853899148737,1
0,1.4606542760475718,1
1,0.4858126618586538,1
0,2.4339744011272004,2
1,0.5313575568951612,1
0,0.742873560997471,2
1,2.719421946207211,2
0,3.523781114509162,2
1,0.8924378519648498,1
1,0.15082144438232292,1
1,3.752683221924988,2
0,1.7241961996067081,2
1,0.9116433890590471,2
1,2.2623198926550634,2
1,1.0517357285389244,2
1,2.575738804480102,2
0,0.7803315829258997,2
1,0.15263571886665805,2
1,0.012506002517008341,1
0,0.800278338715344,1
1,-0.2490421315236253,1
0,1.043015545986484,2
1,0.9403481766154447,1
0,1.371051126650565,2
1,2.2656320412496633,2
1,0.8010396614875515,1
1,1.1108338731487981,2
0,2.883878250711735,2
0,0.6293603092130473,1
0,-1.8378005835829234,2
0,0.3214634699315966,2
0,-1.6388289618008995,2
1,3.6187839833420283,2
0,-4.133021060787735,2
0,-0.8910809835634854,2
1,3.2607915656303463,2
1,0.1839992184344934,2
1,0.3592312930267654,2
0,0.4313920716064996,2
1,2.6382141896111544,2
1,-0.3698556252206934,1
1,0.43180175668690013,1
1,-0.45125934434134396,1
0,0.07320039849768989,2
1,1.399026550743622,1
1,4.248546523558553,2
1,0.6201027719319908,1
1,2.703635802443338,2
1,0.12509592780942075,1
0,2.771479119074172,2
1,0.1852843353938189,1
1,4.854973358626845,2
1,1.078721374174981,2
0,1.2983713537026491,2
1,0.32296885975176637,1
0,0.09992916015531672,2
1,-0.2068780112602333,1
0,3.408835670427469,2
0,1.053467704065465,2
0,2.6071087619816957,2
0,-1.1366193722848523,2
1,1.8877384186300308,2
0,1.3559142906593826,2
1,0.675879264163949,1
1,0.47277502035659724,2
1,3.2647474189628034,2
1,0.18295182706927093,2
1,1.1058534815834618,2
1,0.8307713469526085,2
1,3.2858172994274497,2
0,0.6239544401637488,2
1,1.2522819011064885,1
1,0.011640987531594371,1
0,0.5890507802267008,1
1,3.787179703826596,2
1,0.6055480758178335,1
0,1.1452706505160752,1
0,1.0263579179676365,1
1,0.5227836162380148,1
1,-0.7025592806286975,2
0,1.033004078693875,2
1,0.32947445055058233,1
0,-1.4913890506177032,2
1,0.36895294092770814,1
0,1.3059754891633908,1
0,0.6755190620474142,1
1,1.475125653086359,2
0,0.9565467643781415,2
1,0.2765212495442063,1
0,0.37709146947229777,2
0,0.5478346044717597,2
1,0.28155825397362144,1
0,4.645864190684735,2
1,1.304078587394536,2
1,0.1960392604202918,1
1,0.8754218660798949,1
0,1.1084116448120813,2
1,0.1302582631988452,1
1,-2.4092574157290767,2
1,1.2701938031659354,1
0,-0.5179861075342562,2
0,0.33209231420412766,2
1,-0.4323146672429371,1
1,1.1293247365123753,1
1,0.1605311187721411,1
1,0.6423064015161423,1
0,4.257884265443794,2
0,0.7695312459149672,1
1,-0.4777196415888766,1
1,-1.9132025648345947,2
0,1.7488855115155153,2
1,0.21227134252676738,1
1,0.15572443978756983,1
1,1.49319814395577,2
1,-0.1335180230439066,2
1,2.8044529905658138,2
0,-0.2704504729967695,1
0,0.7827121081643263,2
1,2.103003496836485,2
0,2.869342863722915,2
0,-1.0337923857634075,2
0,1.140209988282502,2
1,0.4399468117631053,1
1,-0.15771115539444647,1
1,0.28648922004352995,1
0,2.432458021123072,2
1,0.23492484771154665,2
1,1.0791038129140549,1
0,0.7558420088492812,1
0,0.3850430459569774,1
1,1.2755692334295405,2
0,0.8703367643686124,1
0,4.3910088238386,2
1,2.0073877705774867,2
1,0.446625359163247,1
1,0.7381659077778014,1
1,0.003985379987530069,1
0,1.5477739576193208,2
1,0.2108293143420294,1
1,3.6174510894625147,2
0,2.261912244867181,2
0,2.7982757681919006,2
1,0.68947737542841,1
1,0.032662018342001664,1
0,1.77520288997609,2
0,0.6381701563748606,2
0,0.8729340488319064,1
0,0.04553851662019576,1
0,3.1131273103433204,2
0,3.343525466884479,2
1,0.48173680203773694,1
1,-0.10364676387939664,1
0,4.805794360455945,2
0,-0.0460485206770489,2
1,0.21296485697805595,1
0,2.1617720416506687,2
0,0.7416445599778935,1
1,1.020766716435837,1
0,1.4217297328327194,2
1,0.8484069015228197,1
1,3.6186590060917294,2
1,-1.091589220643385,1
0,1.3909659033489614,1
0,-0.09299676879195795,2
1,3.7336178334804737,2
0,0.24097616041604142,2
1,1.4750363652398348,1
1,0.6002697552805608,1
0,0.19867575658097658,1
1,0.6570606865602548,2
1,2.5701627092508073,2
0,1.9412926491524316,2
0,-0.19115281343802826,2
1,1.5440950462099665,1
1,-0.16589650463758054,1
1,1.0167061752861386,1
0,0.9391403552029661,1
1,0.7868646275833477,1
0,2.075673633329527,2
1,0.3094551062096834,1
0,4.3015288777062075,2
0,0.4232463493362224,1
1,-2.800261360636247,2
1,-0.37275866038821936,1
0,0.4596192478766994,2
0,-3.6185904100559947,2
0,3.421018932127766,2
0,1.3545765519836523,2
0,2.895873024210644,2
0,4.829553067165461,2
0,0.5853039552270582,1
1,1.759785577647666,2
1,1.3572154229120432,1
1,3.3018749306665782,2
0,0.6636625321584539,1
1,0.9319528882892009,1
1,0.029852957322877627,1
0,3.6978272846495788,2
0,0.9098061858604005,2
0,3.4647286867454214,2
1,-0.3273116871035714,1
1,0.42297566188773694,2
0,1.7074064190902356,1
0,5.0364003743623424,2
1,0.0969367738487869,1
1,-0.0899697959750152,1
1,0.7740549067596489,1
1,0.3718681330445325,1
1,0.3315104908245764,1
1,0.6624903583924793,1
0,-1.0683747009991293,2
1,1.0232364012714714,1
0,2.251424233302379,2
0,0.9774411052652748,2
1,-0.012802557419838378,1
1,2.13194730677633,2
1,6.650048393785997,2
1,0.872875358059982,2
1,2.173925022569486,2
1,0.449288518663164,1
0,2.7258383869680616,2
1,0.6808677264626599,1
0,1.704996216316891,2
0,3.7015500160183206,2
0,1.2861401491793583,2
0,3.230737091575601,2
1,-0.4962900791018954,2
1,0.6028635196653892,1
1,0.5697880954220538,1
1,0.2482679414576554,1
1,0.48396226088413674,2
0,1.6582259217176694,1
0,1.6657048684567943,2
1,-0.36979895072908187,1
0,1.0456851365645379,1
0,1.678341173605709,2
1,2.689419133403406,2
0,0.06760503068773493,2
0,0.23236205987419378,2
1,1.0990981623974194,2
0,0.13722826802334437,1
1,2.9238604840943605,2
0,3.0942351109735844,2
1,1.828512811246864,2
1,1.3131794276683122,2
1,0.7187905045642256,1
1,1.5494853292884387,1
0,1.6232104598317594,2
0,1.1974172483076695,2
0,-0.7647111700614508,2
0,-1.1586937309401377,2
1,1.1730964989034864,1
1,1.1420393684646637,2
1,-0.4729815405084571,1
1,-0.3291941187517209,1
1,1.3473898107533222,2
1,0.9980779716134273,1
1,1.0824823823431537,1
1,-0.2167278915319506,1
1,4.414633655128461,2
0,1.8087209613491564,2
0,0.15400744764919483,1
0,-2.5442983972525592,2
0,3.779150864837933,2
0,0.981893207494093,2
1,-1.180299661800443,2
0,-1.7690212739045723,2
0,3.849619090660981,2
0,0.3642995527896955,2
1,0.6490472126360578,2
1,0.49208688690633456,1
1,0.8447697877636999,1
0,-1.1695692836699276,2
0,0.16857763746976717,2
1,0.9087551258901296,1
1,0.5206305772600014,2
1,0.7064570523312624,1
1,0.1702954623363166,1
1,-1.8087165106678,2
1,1.4410107064068205,1
0,-1.7310931871274615,2
1,0.2659389534527159,1
1,1.9430971631289597,2
1,3.7061893765561758,2
0,1.7049721657033639,2
1,2.39607938566755,2
1,1.3856540485870088,2
1,4.918687191776687,2
1,-0.2647030646968215,1
1,1.3290327253507321,1
1,0.49331088438855986,2
0,2.7211285981156075,2
1,0.5552527959632644,1
0,1.5719588031036458,2
0,-1.4862919968163326,2
1,0.5903901152640204,1
1,-2.506214122226579,2
0,-0.6999266464049816,2
0,1.1381484906325567,2
1,1.8228642840987002,2
1,0.8702059323397542,1
1,0.3203296354014228,1
1,1.0323351222281252,1
1,0.4106993504825712,1
0,-0.3497099551719516,2
0,0.6845876243217037,2
0,3.5910659301402448,2
1,1.056544147344625,2
1,-0.0310079677238152,1
1,0.15388838078229644,1
0,0.7899853572182183,1
0,0.3061717789170175,2
1,0.35226998687283473,1
1,0.8262036109040112,1
1,-0.2566136178539298,2
0,2.4937429815517373,2
0,0.8457010235945422,1
0,3.195718073918213,2
1,0.032292716828568435,1
1,6.080829875533497,2
1,-0.8954342212733524,2
1,2.32637419863535,2
0,0.6454332492607082,2
1,1.0887341107333919,1
1,0.5955680852946862,1
1,1.6155191194735798,1
1,1.2466928122635297,1
0,0.4129613305937645,1
1,0.04613866042288817,2
1,0.6610548829082061,1
0,5.543927536488739,2
1,0.23022760782685808,1
1,0.27883219160239914,1
1,-0.13239001586959842,1
0,0.7610260470396575,1
1,-0.0053187387483542015,1
1,0.662407258451505,2
0,0.9921701928909398,2
0,2.248488718817989,2
1,-0.09681755283161042,1
1,0.7895866321680955,1
0,1.2452912055590297,1
1,0.9507596010917213,2
1,0.644613994045909,1
0,0.43903574639520615,1
1,1.2165692506867614,1
0,1.5811702760757411,2
1,-0.7089675580243662,1
0,1.387845288075023,1
1,0.8043021226632187,2
1,0.9711672134052708,2
1,4.918365192549885,2
1,-1.0761823480715682,2
0,0.058983069248314646,2
1,0.24234194702908063,1
0,0.8596949789053275,1
1,0.6844664496917294,1
0,3.0269349880470555,2
0,5.281030985987032,2
0,0.763165528850896,1
1,1.1647615696419473,1
0,-0.66332062330748,2
1,2.3481482058792085,2
1,0.6002619395094977,1
1,1.2302396864414362,2
1,0.748592636919103,1
1,1.0290887163099984,1
1,0.05913415920824594,1
1,1.098096872042575,1
1,-0.056874624201717294,2
1,1.121488059945134,2
1,2.638873562108659,2
0,1.689155537127123,2
1,0.040046117134750814,1
1,0.8698227889247931,1
1,1.383609949667343,2
1,2.6526954289697153,2
0,-0.18551117978593568,2
1,5.995402738839871,2
0,3.502076177786149,2
0,0.9510236483447887,1
1,0.7434136512951074,1
1,0.7032304708251143,1
1,0.03133219290180783,1
0,-0.6409363637619734,2
1,-0.3385938573455958,1
0,0.4076555543138831,2
0,-0.947528071591003,2
1,0.5070480974107284,1
0,1.8229161056942391,2
0,3.050441019555137,2
0,2.497409555272414,2
0,1.8154918762698877,2
1,-0.8975404086301606,2
1,-1.7802250445391916,2
0,3.197358199018479,2
0,6.119983452472273,2
0,0.4152450035083074,1
0,-0.4152301151193605,1
0,0.5382842314243685,2
1,0.13569468902524434,1
1,0.5939522775935021,1
0,1.6539782946731145,2
1,-0.08172905262007912,1
0,0.7758647837645523,1
0,0.7042931698241048,1
1,0.30850744832120836,1
1,0.37753858874090596,2
1,2.493858923871187,2
0,1.3583446547254185,2
1,1.054494684174207,2
1,-1.5779482662191189,2
1,0.7089349386817343,1
1,0.6948899157242296,2
0,3.7185403956901677,2
1,0.12572726433862552,1
1,0.31948957094257335,1
0,1.2524103533001592,1
0,2.9501888167727897,2
0,1.888774738385588,2
1,0.18052037881195282,1
0,0.4872180785514986,1
1,0.6669205755920016,1
0,3.3287190915197686,2
1,0.8104809041400458,1
0,0.6836050275240299,1
1,0.7528475605949452,1
1,0.4690660898086095,1
1,1.8267689510601441,2
1,0.6031779077325328,1
0,2.4741356922348854,2
0,0.5550692022547877,1
1,3.1455262262815005,2
1,0.5263701556576804,1
0,0.23079843295599428,1
0,3.419066846057879,2
0,-0.3315188416104633,2
0,0.1413900623334723,2
0,0.21797128588687065,1
0,1.7093232193418995,2
1,4.277774118515627,2
1,1.2141381953954409,1
0,0.40029089901586123,1
0,-1.7515977840751988,2
1,0.054671696841124384,1
0,0.2662133668994878,1
1,2.4023925193437843,2
1,3.2341614036148694,2
1,0.30218556958356607,1
1,0.07813412123988211,1
1,0.015620405433176998,1
1,2.2023288885013788,2
0,-0.38479655710251515,2
1,-0.28580020263933226,2
0,-1.0148470869657058,2
0,-0.5312162419464936,1
1,0.8846756809903638,1
0,0.7279989885190044,2
1,-1.1153771670444987,2
1,-1.0232677476253977,2
1,2.560183761472995,2
0,-0.9187211407671247,2
1,1.2365131530796183,1
1,0.4767714435880205,1
1,0.7651246244908503,1
1,2.282246326251313,2
1,2.1104752802886124,2
1,0.3195865906353895,1
0,2.772772480880829,2
1,-0.33340377941280097,1
0,5.9890534308128265,2
0,1.9587506392494993,2
0,-0.2560214031039807,2
1,2.5294619707277044,2
1,-0.6369043326257611,1
1,0.8834878330951913,1
1,-1.6896853526364435,2
1,-0.3600663747042113,1
1,2.693647043215379,2
0,2.425928593762543,2
0,4.235516213417059,2
0,-0.018320056403368312,1
1,0.0738251277630585,1
1,-0.038540814911092514,1
1,0.8117729029660347,1
1,0.6498571818448456,2
0,2.7750430438008022,2
0,-0.3271012258207402,2
0,-2.6470543064372825,2
1,0.2038814622337065,1
1,0.5185599094099286,1
0,3.1321671512796283,2
1,-0.033134184400635425,1
0,0.36791483658584995,1
0,-0.5373177607708788,1
0,-0.32095094937687496,2
0,0.7146823484762855,1
0,0.7544796263174967,1
1,0.35046550319540437,1
1,0.3283507140091374,1
0,2.74648062790543,2
1,0.4633085615470617,1
1,1.4339223680473416,1
1,5.50598249664319,2
0,2.5908365162652975,2
1,0.5753967792104462,1
1,-2.14784686689687,2
1,1.058538801788179,1
1,2.776011694277556,2
0,-0.07934069758206352,1
0,-2.7459989334116317,2
1,-2.796680286802782,2
0,-5.5992446317908255,2
1,0.3631224222572268,1
0,1.7129818490219986,2
1,0.590971233662478,1
1,0.061185488362050844,1
0,3.370737660693665,2
1,0.942727753277558,1
1,0.1804716723753066,1
1,0.23201695764188118,1
1,0.6549814235605873,1
1,1.3740050512134303,2
0,3.3580431385888545,2
1,1.6226821551304798,2
0,2.9061323783185444,2
1,-0.1429685167716559,2
1,2.1287524001727154,2
1,3.9005438528228487,2
0,1.0330377374181614,2
0,-0.1306375657436114,1
0,0.716949838017045,1
0,0.9219938787786335,1
1,0.3262969763364889,1
1,0.5401118621092016,1
0,1.5382178427877178,2
1,0.40087996031676215,1
1,-0.6109332832458831,1
1,0.7964379374400444,2
1,-3.8798773546979906,2
0,2.263085423492363,2
0,5.406010388790676,2
0,2.5727528902611523,2
1,1.0766355091182889,1
0,0.39261492729851244,2
1,0.16778503601462097,1
1,-0.19839560582316718,1
0,2.849848391056529,2
1,3.211255498566187,2
1,2.6089688046933066,2
0,1.773361404144623,2
1,3.1856368577949983,2
0,0.8474698581995811,1
0,3.730453541171525,2
1,0.6199705171542224,1
1,1.8760341592365781,2
1,0.5021767725529462,1
1,-0.8201358673887431,2
0,1.0101980039325489,2
0,1.1301426439625357,2
1,0.23938157281643874,1
1,0.3148522928630011,1
0,2.784363438243199,2
1,1.5345342150749972,2
0,0.5471583259966784,1
0,1.0060447681815694,1
1,1.57284259850607,2
1,-0.042942938696763355,1
0,5.516139805474324,2
1,0.7551367327146143,1
0,0.17058652377196176,1
0,1.227241117838711,2
1,0.684704847177401,1
0,-1.55411640720255,2
1,1.0751284547047724,1
0,-0.09556062196452342,1
1,0.7745794980491569,1
1,-0.2279888883584229,1
1,0.8895055741488873,1
1,0.781138719761886,1
1,0.5148394401324051,1
0,3.1479043037511447,2
1,1.1281728055201652,1
1,-1.3109345154284728,2
1,-0.19976568995772848,1
0,4.1751035482477725,2
0,1.578001864048256,2
1,3.3203380536843863,2
1,1.011986720744178,1
1,-0.199396799118843,1
1,0.6155875156836336,1
0,0.27210264503516723,1
0,-2.408949694435291,2
1,0.4444428581594254,1
1,1.6901571240846764,2
1,0.2986166998550483,1
1,4.057240914468583,2
1,1.992623869635753,2
0,0.24793444317320246,1
0,5.576185440606847,2
0,0.7491144326800834,1
0,-1.5005010813091566,2
1,0.2811348341699905,1
1,1.5396941050701964,2
0,1.0956795633875172,2
1,0.020168520552462155,1
0,-0.3955693274242764,2
1,0.38633509997595455,1
1,0.49181162523050403,1
0,4.872071913039941,2
0,3.0195840094407838,2
0,1.5086741311892458,2
0,0.5011723581926356,1
1,1.0699972208116793,1
0,1.4633255248158006,2
1,-0.13291982000023428,1
0,1.33507583233018,2
0,1.1803560758377742,2
1,0.4743051057592371,1
1,1.1335906492315533,1
1,0.6803447146806161,1
1,3.3433375350030543,2
0,1.4335678890093604,2
1,2.269916683433446,2
1,1.5558719426153775,2
1,2.5229356379112406,2
1,0.045453075415688604,1
0,1.8649327654850245,2
1,-0.2445085619639017,1
0,1.4371499971033315,2
1,0.49761986355102916,1
0,2.4907704427727673,2
1,1.5419579876771436,2
1,0.6858106556563115,1
1,0.6633986310345158,1
0,0.09948892996400821,1
1,1.1008683948961933,1
1,0.5921075921896175,1
1,0.6449626456546471,1
1,-0.5292726008501112,1
1,1.1434158088536737,1
0,1.281538995952113,2
1,-0.45652608318559706,1
0,0.4468549917066926,1
1,-0.06781636739995822,1
0,2.3408893608497,2
1,3.3609443571246564,2
1,0.64594372667654,1
1,0.6149602748725247,1
1,2.3036367901620034,2
1,1.8126248955841664,2
0,0.6150468995733941,1
1,0.0552224761098174,1
1,0.07497818852129101,2
0,1.1767299460495977,2
1,1.1745063391407484,2
0,0.6369619517757813,2
1,1.4141041558179972,2
0,0.7491087368469305,1
1,0.046583536401199555,1
1,-0.02739595689769636,1
0,0.006829210838104061,2
1,0.8708847589909363,1
0,-1.8468313046454368,2
1,-0.1562768631570075,1
0,3.8430786405118456,2
1,1.9813725449173278,2
0,4.149627152003752,2
0,0.9003675969699125,1
0,-0.8360313359671845,2
1,-0.3391894537854041,1
0,-0.3158119142002146,1
0,1.3936713488011159,2
1,0.4064367038847911,1
0,0.17052385888848287,1
0,2.1832726197402788,2
0,0.2783476729609293,2
1,0.41503277834211005,1
0,0.23807242996786715,2
1,2.2699882670728884,2
0,2.400107715476263,2
1,0.235680852828841,1
1,0.49958140389158884,1
0,-2.7174728082012445,2
0,2.807563893536095,2
1,0.22359891288305905,1
0,-0.482405627246165,2
1,0.03636930848658099,1
1,1.1484048125929744,1
1,0.7960361824880593,1
1,-0.006928026074278115,1
0,-1.440501445694601,2
0,1.3108250423887604,2
0,0.37276107507968437,2
1,2.1072790580997944,2
1,-0.7293795804737155,2
0,1.212833694604947,1
0,2.306433545059475,2
1,2.3228836058324305,2
1,0.4963711126516456,1
1,0.11782019448276704,1
0,2.514751630472622,2
1,0.6613069248369214,1
1,0.7239784516463654,1
1,-1.3412469270716993,2
0,2.5485764508423934,2
1,0.08254970386785998,1
1,0.24513734205613213,1
1,-0.49904436848791733,1
1,0.10851445150915318,2
1,1.1135242507858705,2
0,0.6109849105112571,1
1,0.024487720381918876,1
1,6.004173163902984,2
0,2.159383411703488,2
0,0.11422808743700075,2
0,0.07714537302261837,2
1,0.40309041084696795,1
0,2.0768881346411447,2
1,0.573748728104367,2
1,-0.10148858278462225,1
0,0.9573576692642056,1
0,0.2781981603244652,2
0,0.7032769402481421,1
0,2.3951424219015913,2
1,-0.0443834424869608,1
0,1.1605615079536993,2
0,2.2443629818498847,2
1,-1.4948572418349637,2
1,0.6361775706348305,1
0,3.559069807408589,2
0,0.8838111772208185,2
0,-2.4766737009671624,2
1,3.6033396908409823,2
0,-0.8822859753784256,2
1,0.4758691606406902,1
1,-1.4261337853549145,2
1,0.8386309933223979,1
0,-0.08084825553868946,1
0,0.9686066323768826,2
1,-0.13470394622322823,1
0,4.810988476166006,2
1,0.65268799330805,1
1,0.28699828351546747,1
0,0.5723632671440115,1
0,1.686868684297409,2
1,0.7247287083889343,2
1,0.9541537100917471,2
1,0.8549703927823142,1
0,1.5447439483247056,2
1,0.4217594162942674,1
1,1.153924589972863,1
0,3.0059586407233416,2
1,1.884402596991686,2
1,1.1675538691097307,1
0,0.6553059305288441,1
0,3.7275730610845237,2
0,1.4954411966132457,2
1,0.7339860835010574,2
0,1.168044822471256,1
1,1.8636616805169806,2
1,3.2420220952786343,2
0,0.2183423509026594,2
0,-1.3056396593868835,2
1,0.8440809793709019,1
0,-1.486302918760435,2
0,2.2272981523140922,2
1,0.523178828503693,1
1,0.7890814745678636,1
1,0.8834045971667797,1
0,0.7324513154992094,1
0,2.312292875860515,2
0,0.6591649688879815,1
1,0.4594570194197732,1
0,0.1617318908552544,1
1,4.5699421251141485,2
1,-2.236578548170473,2
1,0.9279221423958872,1
0,3.8047249193782386,2
1,0.6166124467804667,2
0,0.5899498944938468,1
0,2.240999413283858,2
0,1.5078411716496394,2
1,2.1398401148379906,2
0,4.51893985664071,2
1,1.555925490732526,1
0,0.20394556316062706,1
0,0.5884176420013,2
0,0.5972098229806788,1
0,4.642392948124932,2
0,-0.5514586186138692,2
1,0.5698345149492805,1
1,4.250319733763585,2
0,1.4165499748071813,2
1,0.28263975016865395,1
1,-0.9867425848751572,2
0,2.225192602985974,2
1,-0.3673549395459905,2
1,1.8920316745942003,2
0,3.7735130130991084,2
1,0.6382996517334865,2
1,1.2455990874336955,2
0,0.7725646558817618,2
0,-0.5274437980950037,2
1,2.9589359753049163,2
0,0.6319922054708229,2
0,1.149568295670242,2
1,2.8568878022460282,2
0,4.539036356723002,2
0,1.052578257801617,2
1,0.5086291063317752,1
1,-0.5157849650180626,1
1,0.23043869469940115,1
0,-2.4209147875814283,2
1,0.3993380286486984,1
0,1.1995151804273867,2
1,-0.9007633241258834,2
0,1.3857191625681056,2
0,-1.3948112249338247,2
0,0.1668788276271569,2
1,2.400570493842354,2
0,0.14491420506271901,2
1,2.537975839772302,2
1,1.3475527807470304,1
1,1.6953382182550507,2
1,2.1024585162469984,2
1,-1.3251261243124848,2
1,1.265067837885903,1
1,0.7470534965251039,1
0,1.7357458395966219,1
1,1.3659756556823588,1
1,0.2054255308553768,1
1,0.7076753672559797,1
0,2.0007212540821584,2
1,1.2614871100873306,2
1,-0.6564792226050895,2
1,0.13862051294041317,1
0,3.279081969694973,2
0,1.9606981030011408,2
1,2.8234026617733514,2
1,0.9789043995529836,1
1,0.7902550668592463,1
1,1.8733637921806636,2
1,0.7670292388902474,1
1,1.740548303572693,2
1,0.8760294205199564,1
0,2.5876690105784164,2
0,-2.121312243966103,2
0,0.45408475618806105,1
1,0.3362251281943769,1
0,5.214832616966485,2
1,1.4803330060311897,1
0,4.620121498817767,2
1,-0.52730635529355,1
0,-1.4422266947042326,2
1,1.1578140824217522,1
1,0.3368396443058579,1
1,-1.1323968523441232,2
1,1.490256349745542,2
0,0.47535766575229343,1
1,0.4675868409975833,1
0,1.841613456134196,2
1,0.7278309830421714,1
1,0.16016737131890157,1
1,0.412650960567597,2
1,1.9556628438507988,2
0,2.960702583598338,2
1,-3.1001466963470508,2
0,0.6930261996881971,1
1,0.7369292459003116,1
1,1.6390298262925362,1
1,0.9915861563091345,2
0,-0.17737550222378995,2
0,3.1811444442177463,2
0,2.341739577691049,2
1,0.5176322455246432,1
0,2.8518490417645808,2
0,-0.6191531803269519,2
0,4.257511103893274,2
1,3.8951461911906735,2
1,4.555636678317315,2
0,4.151433982020146,2
1,0.1468057444438549,1
1,2.9889852211849712,2
1,0.8345691390861864,1
1,1.5869997398053792,2
1,1.386817114182053,1
1,0.03531996498420931,1
1,-1.360369234429886,2
0,0.5628856894671217,1
1,0.7309288193215737,2
0,-0.11154922967652914,1
1,-1.3880828636545974,2
0,2.5142303690621404,2
1,4.878538026115882,2
1,0.26306179535215246,1
0,1.3169928342104003,2
1,0.055461221015883355,2
1,0.7499224654668672,1
0,0.8261891549493139,1
0,0.3197507044322514,1
1,0.5890667575962312,1
1,-0.38675444585969476,2
1,0.011502514618573434,1
0,-0.014289603032971554,2
0,0.20909312359343635,1
1,0.6533160091108199,2
0,1.6434119689339615,2
0,1.104069614899132,2
0,0.7751457804835863,1
0,1.6410939178475892,1
1,-0.14983066124996802,1
1,-1.797921246053924,2
1,0.7307643713615107,1
1,0.636630096876628,1
1,0.6053917466082521,1
1,-0.9995678561169283,2
1,0.5227302188287389,1
1,-0.056185078780719766,1
1,1.1059600696894976,1
1,0.5739856863418249,1
0,0.13070336453611842,1
0,0.7541508908822236,2
1,3.2785149279310284,2
1,0.31736642518598923,1
0,4.670420902219174,2
0,-0.2892724141956824,2
0,0.19583053979989806,1
0,2.0190053872738254,2
1,0.43690022019815444,2
0,2.7343480519141634,2
1,0.3116558190041522,1
1,1.6594304820605308,2
1,0.3752721763973931,1
1,2.9797676996463895,2
1,0.9839533868807606,2
0,-0.20565664346870793,1
0,-2.828614860454131,2
0,3.5415672397076405,2
1,2.486487347547608,2
1,-1.687990877711763,2
1,0.4744565315380387,2
0,-1.860695243252707,2
1,-0.4972993264633606,1
0,2.307145330220669,2
0,-0.9828370809075251,2
1,4.8200019429955105,2
1,0.7042246185171499,1
1,0.6206569770173624,1
1,0.7082269954270346,1
1,0.6514291497950865,2
1,0.5857875688610024,2
1,0.9434223449480732,1
1,0.4142457290939685,2
1,0.35676554175952313,1
0,5.396079757323065,2
1,3.1285386451995074,2
0,1.2158737721710517,2
1,0.5507850763133453,1
1,0.23977469415737485,2
1,0.2692138539001328,1
1,0.4883426262283036,1
0,1.7424912950928007,2
0,0.9669320049400711,2
0,-1.4099103589089137,2
1,0.41452038481820447,1
1,0.1325444232831211,1
0,3.3109713145714657,2
0,3.9609280234369453,2
1,4.67669683607043,2
0,-0.4161540001671262,2
1,1.0051835832359137,2
1,1.1703198633826788,1
1,4.175854488462342,2
1,0.9689025462103786,2
1,1.21638606702069,2
0,0.052855053271940844,1
0,-1.7539256559842444,2
1,2.4925883441200574,2
0,3.714715835800962,2
1,0.1590584832061402,1
1,0.14389149055798695,1
0,0.7014952755856806,2
0,0.9002618118776257,1
1,-0.20570545720601952,2
0,2.8853659357427004,2
1,0.20345254079055453,2
1,2.4406144224044897,2
0,-3.384757092451001,2
1,1.7272006243678346,2
0,0.3581234017438855,1
1,0.5913527646500789,1
0,0.5189379061141007,1
1,0.30223322260765373,1
0,0.3176475594242558,2
1,-0.4472235161274658,2
1,-0.029456439202048434,1
1,3.713104580753663,2
1,1.625337484389632,2
1,1.0386264033851407,1
0,1.1744978171434004,1
0,1.3851423489616925,1
0,3.1987104971451483,2
1,0.9612472073738398,1
1,-0.05117587593178119,1
0,2.8433809503000957,2
0,1.7490171024156862,2
0,0.9207236241708894,1
0,0.16188832670919395,2
1,0.34753427127439696,1
1,0.4210873218228578,1
0,0.5461819158486207,1
1,0.1540441778135807,1
1,0.30435762278819045,1
0,0.9331526315272973,2
0,0.5113601466244996,2
0,-2.6321746924841225,2
0,0.5559293077896283,1
0,-1.154098414412064,2
1,0.44066870098281496,1
1,1.378817359516757,1
1,-3.214770293011501,2
1,2.7636327518303077,2
1,-3.4326583024320962,2
1,0.7168480833893767,1
0,2.3236887970473603,2
1,1.0961396251320283,2
1,-2.565265259041645,2
0,0.5088552084819661,1
1,0.8265087309691326,1
1,1.4442399250469877,2
0,0.20798763652422136,1
0,0.3733888310671365,2
1,1.732515632366822,2
0,0.3448821887141953,1
1,0.3238662014107904,1
1,0.03481707650737015,1
1,-0.7702601659495141,2
1,1.4499126088313568,2
1,0.9009791143278018,1
1,0.8103419773822638,1
1,-0.5309233210681512,2
1,2.122831123721541,2
0,-1.1032513869744087,2
1,1.058287311998717,1
0,2.93739381005153,2
1,0.9040479813248004,1
1,-0.013482586531839424,1
1,0.6767832062701125,1
0,2.968254886807001,2
1,0.7729383183622249,1
0,0.12143531658301443,1
1,0.3257859710784559,1
1,2.6498777109657006,2
1,3.9459951374615603,2
1,0.7128026220014889,1
0,1.2423712589881568,1
1,0.08408488709180073,1
0,2.9942903322777656,2
0,2.962873189810219,2
